t,frame_idx,ear,ear_threshold,blink_rate,smile_mm,smile_amplitude_mm,brow_mm,brow_amplitude_mm,asymmetry,asymmetry_std,gaze_dx,gaze_dy,gaze_x_std,gaze_y_std,face_distance_mm,tremor_chin_power_4_6hz,tremor_chin_dominant_hz,tremor_chin_motion_power,tremor_chin_lock_in,tremor_chin_pd_likelihood,tremor_lip_power_4_6hz,tremor_lip_dominant_hz,tremor_lip_motion_power,tremor_lip_lock_in,tremor_lip_pd_likelihood,head_yaw_deg,off_axis
47.58,698,0.4684,0.4766,,65.8,80.97,16.57,19.55,0.1202,0.0211,-0.009,-0.0112,0.0034,0.0033,912.0,0.001904,2.6,0.044861,0.6,0.0,0.000701,2.3,0.017859,0.067,0.0,41.9,1
47.681,699,0.4823,0.4766,,79.22,80.97,19.86,19.55,0.0813,0.0211,-0.0067,-0.0134,0.0034,0.0033,913.0,0.001857,2.6,0.044629,0.589,0.0,0.000687,2.3,0.017771,0.056,0.0,29.3,1
47.693,700,0.477,0.4766,,85.74,80.97,17.78,19.55,0.0839,0.0211,-0.0067,-0.0121,0.0034,0.0033,915.0,0.001811,2.6,0.044392,0.578,0.0,0.000674,2.3,0.017682,0.044,0.0,29.3,1
47.72,701,0.4882,0.4766,,89.1,80.97,20.56,19.55,0.0772,0.0211,-0.0061,-0.0123,0.0034,0.0033,915.0,0.001766,2.6,0.044149,0.567,0.0,0.000661,2.3,0.017592,0.033,0.0,26.1,1
47.76,702,0.4864,0.4766,,79.54,80.97,21.15,19.55,0.0622,0.0214,-0.0054,-0.0118,0.0035,0.0033,922.0,0.001721,2.6,0.043902,0.556,0.0,0.000648,2.3,0.0175,0.022,0.0,22.1,0
47.796,703,0.4956,0.4766,,72.24,80.97,22.16,19.55,0.0417,0.0214,-0.0039,-0.0136,0.0035,0.0033,924.0,0.001677,2.6,0.04365,0.544,0.0,0.000635,2.3,0.017408,0.011,0.0,15.4,0
47.835,704,0.4635,0.4766,,71.58,80.97,21.59,19.55,0.0437,0.0213,-0.0043,-0.0109,0.0035,0.0033,922.0,0.001634,2.6,0.043394,0.533,0.0,0.000623,2.3,0.017314,0.0,0.0,16.7,0
47.93,705,0.4542,0.4766,,82.9,80.97,23.03,19.55,0.0292,0.0214,-0.0033,-0.0097,0.0035,0.0033,922.0,0.001592,2.6,0.043132,0.522,0.0,0.00061,2.3,0.017219,0.0,0.0,11.5,0
47.995,706,0.4814,0.4766,,80.64,80.97,22.01,19.55,0.0305,0.0214,-0.0024,-0.0105,0.0035,0.0033,924.0,0.001551,2.6,0.042865,0.511,0.0,0.000598,2.3,0.017123,0.0,0.0,9.3,0
48.033,707,0.4603,0.4766,,,80.97,21.5,19.55,0.0177,0.0214,-0.0023,-0.0101,0.0035,0.0034,926.0,0.00151,2.6,0.042594,0.5,0.0,0.000587,2.3,0.017025,0.0,0.0,7.4,0
48.113,708,0.46,0.4766,,,80.97,22.27,19.55,0.0171,0.0214,-0.0016,-0.0107,0.0035,0.0034,924.0,0.00147,2.6,0.042318,0.489,0.0,0.000575,2.3,0.016926,0.0,0.0,4.2,0
48.124,709,0.465,0.4766,,,80.97,22.53,19.55,0.0137,0.0215,-0.0013,-0.0102,0.0035,0.0034,935.0,0.001431,2.6,0.042037,0.478,0.0,0.000564,2.3,0.016826,0.0,0.0,4.2,0
48.164,710,0.4558,0.4766,,79.66,80.97,22.57,19.55,0.0349,0.0215,-0.0035,-0.011,0.0035,0.0034,922.0,0.001393,2.6,0.041751,0.467,0.0,0.000552,2.3,0.016725,0.0,0.0,12.9,0
48.201,711,0.4749,0.4766,,,80.97,22.65,19.55,0.0423,0.0215,-0.0035,-0.0118,0.0035,0.0034,926.0,0.001356,2.6,0.041461,0.456,0.0,0.000542,2.3,0.016622,0.0,0.0,13.9,0
48.241,712,0.4657,0.4766,,80.6,80.97,23.71,19.55,0.0357,0.0215,-0.0032,-0.0115,0.0035,0.0034,928.0,0.001319,2.6,0.041167,0.444,0.0,0.000531,2.3,0.016518,0.0,0.0,12.6,0
48.278,713,0.4633,0.4766,,77.74,80.97,22.9,19.55,0.04,0.0214,-0.0034,-0.0113,0.0035,0.0034,924.0,0.001284,2.6,0.040867,0.433,0.0,0.000521,2.3,0.016413,0.0,0.0,13.4,0
48.324,714,0.473,0.4766,,97.24,80.97,22.45,19.55,0.0471,0.0214,-0.004,-0.0131,0.0035,0.0034,928.0,0.001249,2.6,0.040564,0.422,0.0,0.00051,2.3,0.016307,0.0,0.0,16.5,0
48.388,715,0.4613,0.4766,,96.92,80.97,21.06,19.55,0.0451,0.0214,-0.0044,-0.0124,0.0035,0.0034,929.0,0.001215,2.6,0.040256,0.411,0.0,0.0005,2.3,0.016199,0.0,0.0,17.6,0
48.464,716,0.4519,0.4766,,,80.97,22.63,19.55,0.04,0.0214,-0.0037,-0.0118,0.0035,0.0033,931.0,0.001182,2.6,0.039945,0.4,0.0,0.000491,2.3,0.016089,0.0,0.0,14.3,0
48.475,717,0.4597,0.4766,,,80.97,22.55,19.55,0.0631,0.0214,-0.006,-0.0109,0.0035,0.0034,929.0,0.00115,2.6,0.039629,0.389,0.0,0.000481,2.3,0.015979,0.0,0.0,22.0,0
48.514,718,0.4486,0.4766,,,80.97,25.18,19.55,0.0414,0.0214,-0.0048,-0.0102,0.0035,0.0033,937.0,0.001119,2.6,0.03931,0.378,0.0,0.000472,2.3,0.015867,0.0,0.0,16.7,0
48.54,719,0.4512,0.4766,,,80.97,23.15,19.55,0.0353,0.0213,-0.0041,-0.0104,0.0035,0.0033,933.0,0.001089,2.6,0.038987,0.367,0.0,0.000463,2.3,0.015755,0.0,0.0,14.8,0
48.592,720,0.4437,0.4766,,,80.97,22.23,19.55,0.043,0.0213,-0.0043,-0.0113,0.0035,0.0033,935.0,0.00106,2.6,0.038661,0.356,0.0,0.000454,2.3,0.015641,0.0,0.0,15.8,0
48.748,721,0.4484,0.4766,,,80.97,24.36,19.55,0.0327,0.0214,-0.0029,-0.0104,0.0035,0.0033,939.0,0.001031,2.6,0.038331,0.344,0.0,0.000446,2.3,0.015526,0.0,0.0,10.6,0
48.777,722,0.4595,0.4766,,,80.97,22.36,19.55,0.0297,0.0213,-0.003,-0.0101,0.0035,0.0033,937.0,0.001004,2.6,0.037999,0.333,0.0,0.000438,2.3,0.015411,0.0,0.0,10.2,0
48.83,723,0.4541,0.4766,,,80.97,22.41,19.55,0.0526,0.0213,-0.0044,-0.0107,0.0035,0.0033,922.0,0.000977,2.6,0.037664,0.322,0.0,0.00043,2.3,0.015294,0.0,0.0,17.4,0
48.869,724,0.4615,0.4766,,,80.97,23.94,19.55,0.0422,0.0213,-0.0045,-0.0105,0.0035,0.0033,933.0,0.000951,2.6,0.037326,0.311,0.0,0.000422,2.3,0.015177,0.0,0.0,16.2,0
48.933,725,0.4557,0.4766,,,80.97,22.53,19.55,0.0547,0.0214,-0.0048,-0.0098,0.0035,0.0033,937.0,0.000926,2.6,0.036986,0.3,0.0,0.000414,2.3,0.015059,0.0,0.0,19.1,0
49.054,726,0.4474,0.4766,,,80.97,21.55,19.55,0.0644,0.0214,-0.0059,-0.012,0.0035,0.0033,931.0,0.000902,2.6,0.036644,0.289,0.0,0.000407,2.3,0.01494,0.0,0.0,21.6,0
49.061,727,0.4748,0.4766,7.34,,80.97,20.84,19.55,0.0648,0.0215,-0.0061,-0.0106,0.0035,0.0033,937.0,0.000879,2.6,0.0363,0.278,0.0,0.0004,2.3,0.01482,0.0,0.0,23.7,0
49.179,728,0.4526,0.4766,7.32,,80.97,21.49,19.55,0.0742,0.0215,-0.007,-0.0117,0.0035,0.0033,922.0,0.000857,2.6,0.035954,0.267,0.0,0.000393,2.3,0.0147,0.0,0.0,26.6,1
49.258,729,0.4541,0.4766,7.31,81.64,80.97,20.06,18.43,0.0692,0.0215,-0.006,-0.0106,0.0035,0.0033,926.0,0.000835,2.6,0.035606,0.256,0.0,0.000386,2.3,0.01458,0.0,0.0,24.7,0
49.296,730,0.4522,0.4766,7.3,81.29,80.97,22.39,18.43,0.0692,0.0216,-0.0059,-0.0101,0.0035,0.0033,922.0,0.000814,2.6,0.035256,0.244,0.0,0.000379,2.3,0.014458,0.0,0.0,23.2,0
49.362,731,0.446,0.4766,7.29,93.77,80.97,24.02,18.43,0.0625,0.0216,-0.0052,-0.011,0.0035,0.0033,922.0,0.000794,2.6,0.034905,0.233,0.0,0.000373,2.3,0.014337,0.0,0.0,22.0,0
49.402,732,0.4555,0.4766,7.29,,80.97,23.16,18.43,0.0773,0.0216,-0.0066,-0.0115,0.0035,0.0033,915.0,0.000775,2.6,0.034553,0.222,0.0,0.000367,2.3,0.014214,0.0,0.0,26.3,1
49.519,733,0.451,0.4766,7.27,97.07,80.97,20.75,18.43,0.0587,0.0216,-0.0055,-0.0112,0.0035,0.0033,920.0,0.000757,2.6,0.0342,0.211,0.0,0.000361,2.3,0.014092,0.0,0.0,22.5,0
49.555,734,0.4424,0.4766,7.26,89.1,80.97,21.56,18.43,0.0606,0.0216,-0.0046,-0.0116,0.0035,0.0033,920.0,0.00074,2.6,0.033845,0.2,0.0,0.000355,2.3,0.013969,0.0,0.0,21.6,0
49.593,735,0.4494,0.4766,7.26,96.03,80.97,20.92,18.43,0.054,0.0216,-0.0047,-0.0114,0.0035,0.0033,917.0,0.000723,2.6,0.03349,0.189,0.0,0.00035,2.3,0.013845,0.0,0.0,21.0,0
49.651,736,0.4369,0.4766,7.25,,80.97,20.53,18.43,0.0663,0.0216,-0.0056,-0.0104,0.0035,0.0033,920.0,0.000707,2.3,0.033135,0.178,0.0,0.000345,2.3,0.013722,0.0,0.0,24.7,0
49.685,737,0.4597,0.4766,7.25,91.62,71.66,22.94,18.43,0.06,0.0216,-0.0049,-0.0108,0.0035,0.0033,922.0,0.000692,2.3,0.032778,0.167,0.0,0.00034,2.3,0.013598,0.0,0.0,21.9,0
49.714,738,0.4505,0.4766,7.24,78.47,71.66,23.48,18.43,0.0679,0.0216,-0.006,-0.0107,0.0035,0.0033,919.0,0.000678,2.3,0.032421,0.156,0.0,0.000335,2.3,0.013474,0.0,0.0,23.5,0
49.753,739,0.4476,0.4766,7.24,77.54,71.66,22.92,18.43,0.0503,0.0216,-0.0046,-0.0109,0.0035,0.0033,920.0,0.000665,2.3,0.032065,0.144,0.0,0.00033,2.3,0.013349,0.0,0.0,19.7,0
49.794,740,0.4637,0.4766,7.23,99.66,71.66,23.2,18.43,0.0638,0.0216,-0.0052,-0.0116,0.0035,0.0033,922.0,0.000652,2.3,0.031707,0.133,0.0,0.000326,2.3,0.013225,0.0,0.0,21.9,0
49.833,741,0.4628,0.4766,7.22,92.34,70.72,20.9,18.43,0.0657,0.0216,-0.0048,-0.0108,0.0035,0.0033,922.0,0.00064,2.3,0.03135,0.122,0.0,0.000321,2.3,0.0131,0.0,0.0,21.6,0
49.953,742,0.481,0.4766,7.21,77.03,70.72,23.45,18.43,0.0484,0.0216,-0.0035,-0.0105,0.0036,0.0033,922.0,0.000629,2.3,0.030994,0.111,0.0,0.000317,2.3,0.012976,0.0,0.0,15.4,0
49.995,743,0.4544,0.4766,7.2,,70.72,20.95,18.43,0.0513,0.0216,-0.0043,-0.0118,0.0036,0.0033,917.0,0.000618,2.3,0.030637,0.1,0.0,0.000313,2.3,0.012851,0.0,0.0,17.6,0
50.035,744,0.4539,0.4766,7.19,88.81,70.72,21.99,18.43,0.0434,0.0215,-0.0035,-0.0121,0.0036,0.0033,922.0,0.000609,2.3,0.030281,0.089,0.0,0.00031,2.3,0.012726,0.0,0.0,15.6,0
50.072,745,0.4413,0.4766,7.19,61.3,70.72,21.53,18.43,0.0534,0.0215,-0.0044,-0.0104,0.0036,0.0033,920.0,0.000599,2.3,0.029925,0.078,0.0,0.000306,2.3,0.012602,0.0,0.0,19.3,0
50.116,746,0.4555,0.4766,7.18,54.47,70.72,21.72,18.43,0.0405,0.0215,-0.0037,-0.0098,0.0036,0.0033,922.0,0.000591,2.3,0.02957,0.067,0.0,0.000303,2.3,0.012477,0.0,0.0,15.2,0
50.195,747,0.4762,0.4766,7.17,87.9,70.72,21.42,18.43,0.0634,0.0215,-0.0047,-0.011,0.0036,0.0033,917.0,0.000583,2.3,0.029216,0.056,0.0,0.000299,2.3,0.012352,0.0,0.0,21.0,0
50.272,748,0.4706,0.4766,7.16,,70.72,21.37,18.43,0.0209,0.0215,-0.0016,-0.0109,0.0035,0.0033,922.0,0.000576,2.3,0.028863,0.044,0.0,0.000296,2.3,0.012228,0.0,0.0,6.9,0
50.351,749,0.4556,0.4766,7.15,47.52,70.72,22.28,18.43,0.033,0.0214,-0.0021,-0.0112,0.0035,0.0033,922.0,0.000569,2.3,0.028511,0.033,0.0,0.000293,2.3,0.012103,0.0,0.0,10.2,0
50.403,750,0.4602,0.4766,7.14,,70.72,23.09,18.43,0.0161,0.0214,-0.0019,-0.012,0.0035,0.0033,922.0,0.000563,2.3,0.02816,0.022,0.0,0.000291,2.3,0.011979,0.0,0.0,7.3,0
50.504,751,0.4642,0.4766,7.13,67.7,70.72,23.79,18.43,0.021,0.0214,-0.0023,-0.0117,0.0035,0.0033,922.0,0.000558,2.3,0.02781,0.011,0.0,0.000288,2.3,0.011855,0.0,0.0,7.4,0
50.543,752,0.4664,0.4766,7.12,,70.72,23.88,18.43,0.0183,0.0214,-0.0016,-0.0112,0.0035,0.0033,922.0,0.000553,2.3,0.027463,0.0,0.0,0.000286,2.3,0.011732,0.0,0.0,6.4,0
50.595,753,0.4731,0.4766,7.12,,70.72,22.44,18.43,0.0133,0.0215,-0.0013,-0.0127,0.0035,0.0033,922.0,0.000549,2.3,0.027117,0.0,0.0,0.000283,2.3,0.011608,0.0,0.0,5.1,0
50.637,754,0.4713,0.4766,7.11,,70.72,22.05,18.43,0.0171,0.0215,-0.0019,-0.0114,0.0035,0.0033,922.0,0.000545,2.3,0.026772,0.0,0.0,0.000281,2.3,0.011485,0.0,0.0,6.4,0
50.737,755,0.4657,0.4766,7.1,,70.72,22.88,18.43,0.0147,0.0216,-0.0013,-0.0123,0.0035,0.0033,922.0,0.000541,2.3,0.02643,0.0,0.0,0.000279,2.3,0.011362,0.0,0.0,5.5,0
50.832,756,0.4734,0.4766,7.08,,70.72,22.36,18.43,0.0169,0.0217,-0.0012,-0.0115,0.0035,0.0033,922.0,0.000538,2.3,0.02609,0.0,0.0,0.000277,2.3,0.01124,0.0,0.0,6.0,0
50.861,757,0.4734,0.4766,7.08,,70.72,24.32,18.43,0.0218,0.0217,-0.0021,-0.0127,0.0035,0.0033,922.0,0.000535,2.3,0.025752,0.0,0.0,0.000275,2.3,0.011118,0.0,0.0,7.8,0
50.948,758,0.4675,0.4766,7.07,,70.72,22.32,18.43,0.03,0.0216,-0.002,-0.0113,0.0035,0.0033,922.0,0.000533,2.3,0.025417,0.0,0.0,0.000273,2.3,0.010997,0.0,0.0,9.7,0
50.988,759,0.4632,0.4766,7.06,,70.72,23.73,18.43,0.029,0.0216,-0.0026,-0.012,0.0035,0.0033,922.0,0.000531,2.3,0.025084,0.0,0.0,0.000271,2.3,0.010876,0.0,0.0,10.1,0
51.026,760,0.469,0.4766,7.06,,70.72,23.82,18.43,0.0326,0.0215,-0.003,-0.0144,0.0035,0.0033,922.0,0.000529,2.3,0.024755,0.0,0.0,0.00027,2.3,0.010756,0.0,0.0,12.9,0
51.068,761,0.4704,0.4766,7.05,,70.72,23.34,18.43,0.0298,0.0214,-0.0031,-0.013,0.0035,0.0032,922.0,0.000528,2.3,0.024427,0.0,0.0,0.000268,2.3,0.010636,0.0,0.0,12.5,0
51.172,762,0.4209,0.4766,7.04,,70.72,23.41,18.43,0.0507,0.0214,-0.0038,-0.0125,0.0035,0.0032,922.0,0.000527,2.3,0.024103,0.0,0.0,0.000267,2.3,0.010517,0.0,0.0,16.3,0
51.211,763,0.4385,0.4766,7.03,,70.72,22.81,18.43,0.052,0.0213,-0.003,-0.0116,0.0035,0.0032,919.0,0.000526,2.3,0.023782,0.0,0.0,0.000265,2.3,0.010399,0.0,0.0,15.8,0
51.26,764,0.456,0.4766,7.02,61.81,70.72,21.6,18.43,0.0423,0.0213,-0.0027,-0.013,0.0035,0.0032,919.0,0.000526,2.3,0.023465,0.0,0.0,0.000264,2.3,0.010282,0.0,0.0,15.4,0
51.38,765,0.4551,0.4766,7.01,,70.72,24.99,18.43,0.0338,0.0212,-0.0019,-0.0137,0.0035,0.0031,922.0,0.000525,2.3,0.02315,0.0,0.0,0.000263,2.3,0.010165,0.0,0.0,11.2,0
51.483,766,0.4825,0.4766,6.99,61.66,70.72,22.97,18.43,0.0291,0.0213,-0.0022,-0.0138,0.0035,0.0031,922.0,0.000525,2.3,0.022839,0.0,0.0,0.000262,2.3,0.01005,0.0,0.0,7.9,0
51.523,767,0.4674,0.4766,6.99,86.64,70.72,22.85,18.43,0.0404,0.0213,-0.0036,-0.015,0.0035,0.0031,919.0,0.000525,2.3,0.022531,0.0,0.0,0.00026,2.3,0.009935,0.0,0.0,14.3,0
51.562,768,0.4629,0.4766,6.98,69.15,70.72,23.57,18.43,0.0472,0.0213,-0.0036,-0.0138,0.0035,0.0031,919.0,0.000526,2.3,0.022228,0.0,0.0,0.000259,2.3,0.009821,0.0,0.0,15.6,0
51.655,769,0.4887,0.4766,6.97,92.84,70.72,21.99,18.43,0.0472,0.0213,-0.0037,-0.0166,0.0035,0.0031,917.0,0.000526,2.3,0.021927,0.0,0.0,0.000258,2.3,0.009708,0.0,0.0,15.0,0
51.677,770,0.4601,0.4766,6.97,92.53,70.72,22.33,18.43,0.0606,0.0213,-0.0046,-0.0174,0.0035,0.0031,908.0,0.000526,2.3,0.021631,0.0,0.0,0.000257,2.3,0.009596,0.0,0.0,18.7,0
51.691,771,0.4547,0.4766,6.96,94.51,70.72,22.29,18.43,0.0796,0.0213,-0.007,-0.0152,0.0035,0.0031,908.0,0.000527,2.3,0.021338,0.0,0.0,0.000256,2.3,0.009486,0.0,0.0,25.0,1
51.756,772,0.4793,0.4766,6.96,95.11,70.72,21.91,18.43,0.0593,0.0214,-0.0053,-0.0163,0.0035,0.003,912.0,0.000528,2.3,0.02105,0.0,0.0,0.000255,2.3,0.009376,0.0,0.0,20.6,0
51.799,773,0.4588,0.4766,6.95,85.07,70.72,23.59,18.43,0.0697,0.0214,-0.0057,-0.0162,0.0036,0.003,908.0,0.000528,2.3,0.020765,0.0,0.0,0.000254,2.3,0.009267,0.0,0.0,22.6,0
51.844,774,0.4702,0.4766,6.94,86.85,70.72,21.92,18.43,0.0551,0.0214,-0.0046,-0.0163,0.0036,0.003,917.0,0.000529,2.3,0.020484,0.0,0.0,0.000253,2.3,0.00916,0.0,0.0,17.1,0
51.92,775,0.481,0.4766,6.93,,70.72,22.64,18.43,0.0242,0.0213,-0.0019,-0.0171,0.0035,0.003,922.0,0.00053,2.3,0.020207,0.0,0.0,0.000252,2.3,0.009053,0.0,0.0,9.3,0
52.089,776,0.4611,0.4766,6.91,,70.72,21.78,18.43,0.0068,0.0214,-0.0002,-0.0127,0.0035,0.003,922.0,0.000531,2.3,0.019935,0.0,0.0,0.000252,2.3,0.008948,0.0,0.0,0.0,0
52.154,777,0.4758,0.4766,6.9,,70.72,21.31,18.43,0.0048,0.0215,-0.0002,-0.012,0.0035,0.003,924.0,0.000532,2.3,0.019666,0.0,0.0,0.000251,2.3,0.008844,0.0,0.0,0.9,0
52.193,778,0.4739,0.4766,6.9,,70.72,21.18,18.43,0.0138,0.0216,0.0007,-0.0129,0.0035,0.0029,922.0,0.000532,2.3,0.019402,0.0,0.0,0.00025,2.3,0.008741,0.0,0.0,-2.8,0
52.229,779,0.4755,0.4766,6.89,,70.72,22.41,18.43,0.0288,0.0215,0.0025,-0.0127,0.0035,0.0029,933.0,0.000533,2.3,0.019141,0.0,0.0,0.000249,2.3,0.008639,0.0,0.0,-10.6,0
52.242,780,0.4684,0.4766,6.89,,70.72,21.44,18.43,0.0186,0.0215,0.0014,-0.0126,0.0035,0.0029,922.0,0.000534,2.3,0.018885,0.0,0.0,0.000248,2.3,0.008539,0.0,0.0,-5.1,0
52.323,781,0.473,0.4766,6.88,,70.72,22.33,18.43,0.044,0.0215,0.0032,-0.0138,0.0035,0.0029,933.0,0.000534,2.3,0.018633,0.0,0.0,0.000247,2.3,0.00844,0.0,0.0,-13.0,0
52.4,782,0.4882,0.4766,6.87,,70.72,23.26,18.43,0.0654,0.0216,0.0055,-0.0125,0.0035,0.0029,937.0,0.000535,2.3,0.018386,0.0,0.0,0.000246,2.3,0.008342,0.0,0.0,-22.7,0
52.505,783,0.4955,0.4766,6.86,,70.72,22.36,18.43,0.0412,0.0216,0.0034,-0.0147,0.0035,0.0028,929.0,0.000536,2.3,0.018142,0.0,0.0,0.000245,2.3,0.008246,0.0,0.0,-13.8,0
52.541,784,0.4945,0.4766,6.85,,70.72,21.95,18.43,0.0249,0.0216,0.0022,-0.0154,0.0035,0.0028,927.0,0.000536,2.3,0.017903,0.0,0.0,0.000244,2.3,0.008151,0.0,0.0,-9.8,0
52.581,785,0.4803,0.4766,6.85,,70.72,21.7,18.43,0.0293,0.0216,0.0028,-0.0146,0.0035,0.0028,928.5,0.000537,2.3,0.017668,0.0,0.0,0.000243,2.3,0.008058,0.0,0.0,-9.7,0
52.619,786,0.4638,0.4766,7.98,,70.72,22.33,18.43,0.041,0.0215,0.0038,-0.0142,0.0035,0.0028,929.0,0.000537,2.3,0.017438,0.0,0.0,0.000243,2.3,0.007965,0.0,0.0,-14.7,0
52.672,787,0.4909,0.4766,7.97,,70.72,22.4,18.43,0.0285,0.0215,0.0022,-0.0118,0.0035,0.0028,926.0,0.000537,2.3,0.017211,0.0,0.0,0.000242,2.3,0.007875,0.0,0.0,-9.3,0
52.715,788,0.4855,0.4766,7.97,,70.72,22.11,18.43,0.0382,0.0215,0.004,-0.014,0.0035,0.0028,929.0,0.000537,2.3,0.016989,0.0,0.0,0.000241,2.3,0.007785,0.0,0.0,-14.6,0
52.818,789,0.4845,0.4766,7.95,,70.72,22.55,18.43,0.0529,0.0214,0.0044,-0.0122,0.0035,0.0028,935.0,0.000537,2.0,0.016771,0.0,0.0,0.00024,2.3,0.007698,0.0,0.0,-16.3,0
52.857,790,0.4772,0.4766,7.95,,70.72,22.59,18.43,0.0261,0.0214,0.002,-0.0148,0.0035,0.0028,935.0,0.000537,2.0,0.016557,0.0,0.0,0.000239,2.3,0.007611,0.0,0.0,-9.7,0
52.894,791,0.4805,0.4766,7.94,,70.72,22.88,18.43,0.0498,0.0214,0.0041,-0.0152,0.0035,0.0028,933.0,0.000537,2.0,0.016347,0.0,0.0,0.000238,2.3,0.007526,0.0,0.0,-15.9,0
52.936,792,0.4864,0.4766,7.93,,70.72,25.14,18.43,0.0338,0.0213,0.0029,-0.0146,0.0035,0.0028,935.0,0.000537,2.0,0.016142,0.0,0.0,0.000237,2.3,0.007443,0.0,0.0,-11.5,0
53.024,793,0.4695,0.4766,9.05,,70.72,22.1,18.43,0.0263,0.0213,0.0029,-0.015,0.0035,0.0028,924.0,0.000537,2.0,0.01594,0.0,0.0,0.000236,2.3,0.00736,0.0,0.0,-9.2,0
53.093,794,0.4798,0.4766,9.04,,70.72,22.48,18.43,0.0457,0.0213,0.0036,-0.0113,0.0035,0.0028,931.0,0.000536,2.0,0.015742,0.0,0.0,0.000234,2.3,0.00728,0.0,0.0,-14.2,0
53.144,795,0.4857,0.4766,9.03,,70.72,22.11,18.43,0.0329,0.0213,0.0032,-0.0117,0.0035,0.0028,922.0,0.000536,2.0,0.015549,0.0,0.0,0.000233,2.3,0.0072,0.0,0.0,-11.7,0
53.222,796,0.4517,0.4766,10.15,,70.72,21.96,18.43,0.0155,0.0213,0.0015,-0.0134,0.0035,0.0028,917.0,0.000535,2.0,0.015359,0.0,0.0,0.000232,2.3,0.007122,0.0,0.0,-4.1,0
53.246,797,0.469,0.4766,10.14,,70.72,22.26,18.43,0.0102,0.0213,-0.0005,-0.0147,0.0035,0.0028,919.0,0.000535,2.0,0.015173,0.0,0.0,0.000231,2.3,0.007046,0.0,0.0,2.3,0
53.299,798,0.4576,0.4766,10.13,,70.72,21.99,18.43,0.0356,0.0213,0.0029,-0.0131,0.0035,0.0028,922.0,0.000534,2.0,0.014991,0.0,0.0,0.00023,2.3,0.006971,0.0,0.0,-11.1,0
53.339,799,0.4787,0.4766,10.12,,70.72,22.05,18.43,0.0168,0.0213,0.0007,-0.0137,0.0035,0.0028,917.0,0.000533,2.0,0.014813,0.0,0.0,0.000229,2.3,0.006897,0.0,0.0,-2.3,0
53.378,800,0.4666,0.4766,10.12,,70.72,22.6,18.43,0.0411,0.0212,0.0033,-0.0121,0.0035,0.0028,922.0,0.000532,2.0,0.014638,0.0,0.0,0.000228,2.3,0.006824,0.0,0.0,-11.5,0
53.443,801,0.459,0.4766,10.1,,70.72,21.88,18.43,0.0155,0.0212,-0.0013,-0.012,0.0035,0.0028,922.0,0.000531,2.0,0.014467,0.0,0.0,0.000226,2.3,0.006753,0.0,0.0,5.0,0
53.501,802,0.4551,0.4766,10.09,,70.72,23.97,18.43,0.0102,0.0213,0.0007,-0.0124,0.0035,0.0028,919.0,0.00053,2.0,0.0143,0.0,0.0,0.000225,2.3,0.006683,0.0,0.0,-1.4,0
53.56,803,0.4723,0.4766,10.08,,70.72,23.05,18.43,0.0137,0.0213,-0.001,-0.0124,0.0035,0.0028,922.0,0.000528,2.0,0.014136,0.0,0.0,0.000224,2.3,0.006614,0.0,0.0,4.5,0
53.603,804,0.4762,0.4766,10.07,,70.72,20.63,18.43,0.02,0.0213,-0.0014,-0.0128,0.0035,0.0028,920.0,0.000527,2.0,0.013975,0.0,0.0,0.000223,2.3,0.006546,0.0,0.0,6.9,0
53.682,805,0.4709,0.4766,10.06,,70.72,21.38,18.43,0.0452,0.0213,-0.0028,-0.0131,0.0035,0.0028,922.0,0.000525,2.0,0.013818,0.0,0.0,0.000222,2.3,0.00648,0.0,0.0,14.5,0
53.716,806,0.4705,0.4766,10.05,87.27,70.72,19.87,18.43,0.0755,0.0213,-0.006,-0.0127,0.0035,0.0028,903.0,0.000524,2.0,0.013664,0.0,0.0,0.00022,2.3,0.006414,0.0,0.0,25.9,1
53.887,807,0.4665,0.4766,10.02,80.61,70.72,20.22,18.43,0.0748,0.0213,-0.0044,-0.0148,0.0035,0.0028,907.0,0.000522,2.0,0.013513,0.0,0.0,0.000219,2.3,0.00635,0.0,0.0,21.9,0
53.927,808,0.4632,0.4766,10.01,,70.72,20.56,18.43,0.0636,0.0213,-0.004,-0.0125,0.0035,0.0028,908.0,0.00052,2.0,0.013365,0.0,0.0,0.000218,2.3,0.006287,0.0,0.0,20.7,0
53.993,809,0.4659,0.4766,10.0,67.95,70.72,18.62,18.43,0.0786,0.0214,-0.0048,-0.0143,0.0035,0.0028,905.0,0.000518,2.0,0.01322,0.0,0.0,0.000216,2.3,0.006225,0.0,0.0,23.8,0
54.029,810,0.4662,0.4766,9.99,,70.72,21.21,18.43,0.0391,0.0214,-0.0022,-0.0124,0.0035,0.0027,922.0,0.000516,2.0,0.013078,0.0,0.0,0.000215,2.3,0.006164,0.0,0.0,13.8,0
54.044,811,0.4622,0.4766,9.99,99.92,70.85,18.64,18.43,0.0826,0.0214,-0.0052,-0.0133,0.0035,0.0027,903.0,0.000514,2.0,0.01294,0.0,0.0,0.000213,2.3,0.006104,0.0,0.0,25.3,1
54.149,812,0.46,0.4766,9.97,,70.85,21.63,18.43,0.0151,0.0215,-0.0004,-0.0129,0.0035,0.0028,922.0,0.000512,2.0,0.012804,0.0,0.0,0.000212,2.3,0.006044,0.0,0.0,5.5,0
